btp;desc
2300000727;KR OTOMATIS LLG-CIMB NIAGA BAKTIABADI INTIMAK 
2300000838;KR OTOMATIS LLG-CIMB NIAGA KITCHENETTE LESTAR Jakarta
2300008197;KR OTOMATIS LLG-CIMB NIAGA MENSANA ANEKA PROP AYMENT FROM AVENZE L HOTEL 2024022312 48761965
2300015997;KR OTOMATIS LLG-CIMB NIAGA DEANDI PRIMOSAPUTE Invoice: N7221035
2300013695;KR OTOMATIS LLG-CIMB NIAGA KUDO TEKNOLOGI IND PG_TXN: 318156.000 00
2300005696;KR OTOMATIS LLG-CIMB NIAGA MATAHARI PUTRA PRI 45422 202402267585 627
2300005696;KR OTOMATIS LLG-CIMB NIAGA MATAHARI PUTRA PRI 45423 202402267585 627
2300000677;KR OTOMATIS LLG-CIMB NIAGA BOGA CATUR RATA HD GEENFIELDS
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA FRESH ONE
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA ANUGRAH BERKAT AND
2300011546;KR OTOMATIS LLG-CIMB NIAGA THE FINANCIAL CLUB reenfields 2024022 71045893242 
2300008197;KR OTOMATIS LLG-CIMB NIAGA MENSANA ANEKA PROP AYMENT FROM AVENZE L HOTEL 2024022771 0255717 
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025016298-KWT/GDI -INDO/2025/0
2300003094;KR OTOMATIS LLG-CIMB NIAGA CV.CAHAYA SAKTI 0000007739 A000154 91 080525 B I245
2300005696;KR OTOMATIS LLG-CIMB NIAGA PT.MATAHARI PUTRA 46768 202509092301 486405
2300011741;KR OTOMATIS LLG-CIMB NIAGA PT.INDO KORDSA 012// 5210488914( 911040) 521048849 8 20250901
2300000925;KR OTOMATIS LLG-CIMB NIAGA PRIMA ISMAYA SEJAH BILL0011036152 BIL L0011036151
2300015447;KR OTOMATIS LLG-CIMB NIAGA KARTA MAS KENCANA 202402281724188798
2300009056;KR OTOMATIS LLG-CIMB NIAGA SYA SUKSES BERSAMA SEL 5222266167 PO 7091 CLKMG
2300016045;KR OTOMATIS LLG-CIMB NIAGA KREASI ANUGRAH PRO NV1222480597 Beli Stock Susu 1L 2024 022966983164
2300013695;KR OTOMATIS LLG-CIMB NIAGA KUDO TEKNOLOGI IND PG_TXN: 319154.000 00
2300000168;KR OTOMATIS LLG-CIMB NIAGA SARI RASA NUSANTAR 2024003545-5222414 609
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PUJI SURYA INDAH GF
2300011741;KR OTOMATIS LLG-CIMB NIAGA INDO KORDSA 012/( 4686600) 522 2382943( 4686600) 52 202403046
2300015997;KR OTOMATIS LLG-CIMB NIAGA DEANDI PRIMOSAPUTE Invoice: N7268031
2300013695;KR OTOMATIS LLG-CIMB NIAGA KUDO TEKNOLOGI IND PG_TXN: 319601.000 00 
2300015567;KR OTOMATIS LLG-CIMB NIAGA SYA KREASI BAHAN SEHAT Pb GF 10 ct SJ 310 124 Faktur N71811 62 
2300015567;KR OTOMATIS LLG-CIMB NIAGA SYA KREASI BAHAN SEHAT Pb Green Field 10 Crt No.N7220521 
2300003094;KR OTOMATIS LLG-CIMB NIAGA CAHAYA SAKTI 0000006823 A000135 54 010824 B H550 
2300003094;KR OTOMATIS LLG-CIMB NIAGA CAHAYA SAKTI 0000006823 A000134 86 121123 B H550 
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA FRESH ONE pot promo jan 2024 9.483.700 
2300000925;KR OTOMATIS LLG-CIMB NIAGA PRIMA ISMAYA SEJAH BILL0011196460 BIL L0011196459 
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA ANUGRAH BERKAT AND 
2300000168;KR OTOMATIS LLG-CIMB NIAGA SARI RASA NUSANTAR 2024003695-5222418 432 
2300009056;KR OTOMATIS LLG-CIMB NIAGA SYA SUKSES BERSAMA SEL 5222269200 PO 7107 CLKMG 
2300013043;KR OTOMATIS LLG-CIMB NIAGA ELANG ANDALAN NUSA EAN-5644 INV: 5222 430149 
2300013043;KR OTOMATIS LLG-CIMB NIAGA ELANG ANDALAN NUSA EAN-5643 INV: 5222 418832 
2300013043;KR OTOMATIS LLG-CIMB NIAGA ELANG ANDALAN NUSA EAN-5621 INV: 5222 424574 
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SUPRA BOGA LESTARI 20240301789615777
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SUPRA BOGA LESTARI 20240301789615777
2300008197;KR OTOMATIS LLG-CIMB NIAGA MENSANA ANEKA PROP AYMENT FROM AVENZE L HOTEL 2024030869 7565657
2300004640;KR OTOMATIS LLG-CIMB NIAGA SYA JCO DONUT AND COFF 202403041310764606
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA ANUGRAH BERKAT AND
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PUJI SURYA INDAH GF
2300005696;KR OTOMATIS LLG-CIMB NIAGA MATAHARI PUTRA PRI 45422 202403121918 00183
2300013695;KR OTOMATIS LLG-CIMB NIAGA KUDO TEKNOLOGI IND PG_TXN: 320652.000 00
2300000168;KR OTOMATIS LLG-CIMB NIAGA SARI RASA NUSANTAR 2024004155-5222423 305 
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SUPRA BOGA LESTARI 202403111717344884 
2300018398;KR OTOMATIS LLG-CIMB NIAGA SUMMARECON AGUNG T PEMBAYARAN KKG 15/ 03/2024 
2300008197;KR OTOMATIS LLG-CIMB NIAGA MENSANA ANEKA PROP AYMENT FROM AVENZE L HOTEL 2024031518 6285326 
2300000838;KR OTOMATIS LLG-CIMB NIAGA KITCHENETTE LESTAR Jakarta 
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SUPRA BOGA LESTARI 202312291098592655 
2300000925;KR OTOMATIS LLG-CIMB NIAGA PRIMA ISMAYA SEJAH 5336285 5336284 53 36283 
2300008197;KR OTOMATIS LLG-CIMB NIAGA MENSANA ANEKA PROP AYMENT FROM AVENZE L HOTEL 2024010566 9458728 
2300015997;KR OTOMATIS LLG-CIMB NIAGA DEANDI PRIMOSAPUTE Invoice: N7300370
2300015447;KR OTOMATIS LLG-CIMB NIAGA KARTA MAS KENCANA 20240318601165824
2300013695;KR OTOMATIS LLG-CIMB NIAGA KUDO TEKNOLOGI IND PG_TXN: 321424.000 00
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA FRESH ONE
2300014826;KR OTOMATIS LLG-CIMB NIAGA ARGHA KARYA PRIMA KWT/GDI-INDO/2024/ 02/901034
2300003094;KR OTOMATIS LLG-CIMB NIAGA CAHAYA SAKTI 0000006863 A000136 58 022624 B H550
2300003094;KR OTOMATIS LLG-CIMB NIAGA CAHAYA SAKTI 0000006863 A000136 34 021224 B H550
2300000925;KR OTOMATIS LLG-CIMB NIAGA PRIMA ISMAYA SEJAH BILL0011348424 BIL L0011348423
2300013043;KR OTOMATIS LLG-CIMB NIAGA ELANG ANDALAN NUSA EAN-5656 INV: 5222 441031
2300013043;KR OTOMATIS LLG-CIMB NIAGA ELANG ANDALAN NUSA EAN-5654 INV: 5222 437594
2300013043;KR OTOMATIS LLG-CIMB NIAGA ELANG ANDALAN NUSA EAN-5657 INV: 5222 446920
2300008197;KR OTOMATIS LLG-CIMB NIAGA MENSANA ANEKA PROP AYMENT FROM AVENZE L HOTEL 2024032216 86925336
2300015911;KR OTOMATIS LLG-CIMB NIAGA UNITED MEDIA OR OF B2401-377-E 202403 21295502371
2300000168;KR OTOMATIS LLG-CIMB NIAGA SARI RASA NUSANTAR 2023021823-5222357 732 
2300011741;KR OTOMATIS LLG-CIMB NIAGA INDO KORDSA 012// INV-IK-P8915 7/872208( 683280) 202402018041
2300011741;KR OTOMATIS LLG-CIMB NIAGA INDO KORDSA 4686600) INV-IK-P8 9156/864385( 159 4 32 202402018
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA ANUGRAH BERKAT AND
2300005696;KR OTOMATIS LLG-CIMB NIAGA MATAHARI PUTRA PRI 45422 202403231735 876752
2300005696;KR OTOMATIS LLG-CIMB NIAGA MATAHARI PUTRA PRI 45423 202403231735 876752
2300015911;KR OTOMATIS LLG-CIMB NIAGA UNITED MEDIA OR OF B2401-671 20240322 924879660
2300000727;KR OTOMATIS LLG-CIMB NIAGA BAKTIABADI INTIMAK
2300000925;KR OTOMATIS LLG-CIMB NIAGA PRIMA ISMAYA SEJAH BILL0011539294 BIL L0011539293
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA FRESH ONE pot promo feb 2024 8.616.000
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA FRESH ONE
2300000168;KR OTOMATIS LLG-CIMB NIAGA SARI RASA NUSANTAR 2024005099-5222439 584
2300016045;KR OTOMATIS LLG-CIMB NIAGA KREASI ANUGRAH PRO NV1222530484 Beli Stock Susu 1L 2024 032821993345 
2300018398;KR OTOMATIS LLG-CIMB NIAGA SUMMARECON AGUNG T PEMBAYARAN KKG 01/ 04/2024 
2300000168;KR OTOMATIS LLG-CIMB NIAGA CV.SARI RASA NUSAN 2025015634-KWT/GDI -INDO/2025/0
2300008197;KR OTOMATIS LLG-CIMB NIAGA PT.MENSANA ANEKA P AYMENT FROM AVENZE L HOTEL 2025090407 09517904
2300011546;KR OTOMATIS LLG-CIMB NIAGA THE FINANCIAL CLUB reenfields 2024012 6982234888
2300015911;KR OTOMATIS LLG-CIMB NIAGA UNITED MEDIA OR OF B2312-056 20240126 1573810747
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA FRESH ONE pot promo des 2023 5.918.300 + 3.20 2.500
2300015567;KR OTOMATIS LLG-CIMB NIAGA SYA KREASI BAHAN SEHAT Pb Susu Green Fiel d 10 Crt No.N714 0394
2300000168;KR OTOMATIS LLG-CIMB NIAGA SARI RASA NUSANTAR 2024001632-5222386 717
2300015447;KR OTOMATIS LLG-CIMB NIAGA KARTA MAS KENCANA 202401312100585660
2300009056;KR OTOMATIS LLG-CIMB NIAGA SYA SUKSES BERSAMA SEL 5222256148 PO 7052 CL KMG
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PUJI SURYA INDAH GF
2300000925;KR OTOMATIS LLG-CIMB NIAGA PRIMA ISMAYA SEJAH BILL008872001 BILL 008869001
2300018398;KR OTOMATIS LLG-CIMB NIAGA SUMMARECON AGUNG T PEMBAYARAN KKG 02/ 02/2024
2300013695;KR OTOMATIS LLG-CIMB NIAGA KUDO TEKNOLOGI IND PG_TXN: 315337.000 00
2300016045;KR OTOMATIS LLG-CIMB NIAGA KREASI ANUGRAH PRO NV1222473293 Stock Susu 10 Karton 20 240201106794
2300013695;KR OTOMATIS LLG-CIMB NIAGA KUDO TEKNOLOGI IND 222398474 3 202402 02810731612
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA ANUGRAH BERKAT AND
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SUPRA BOGA LESTARI 202402011453333662
2300000925;KR OTOMATIS LLG-CIMB NIAGA PRIMA ISMAYA SEJAH BILL0010392014 BIL L0010387106
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA FRESH ONE
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA FRESH ONE
2300008197;KR OTOMATIS LLG-CIMB NIAGA MENSANA ANEKA PROP AYMENT FROM AVENZE L HOTEL 2024020799 2091860
2300009056;KR OTOMATIS LLG-CIMB NIAGA SYA SUKSES BERSAMA SEL 5222251108 PO 7031 CL KMG
2300015911;KR OTOMATIS LLG-CIMB NIAGA UNITED MEDIA OR OF B2312-455 20240207 1196160999
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA CLASSIC FINE FOODS 5222371699, 522237 1700, 5222375170, 5222
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA ANUGRAH BERKAT AND
2300016045;KR OTOMATIS LLG-CIMB NIAGA KREASI ANUGRAH PRO NV1222480597 Beli Stock Susu 10 Kar ton 20240207
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PUJI SURYA INDAH GF
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA ANUGRAH BERKAT AND
2300005696;KR OTOMATIS LLG-CIMB NIAGA MATAHARI PUTRA PRI 45422 202402126221 91924
2300005696;KR OTOMATIS LLG-CIMB NIAGA MATAHARI PUTRA PRI 45423 202402126221 91924
2300000838;KR OTOMATIS LLG-CIMB NIAGA KITCHENETTE LESTAR Jakarta
2300013695;KR OTOMATIS LLG-CIMB NIAGA KUDO TEKNOLOGI IND PG_TXN: 316726.000 00 
2300015447;KR OTOMATIS LLG-CIMB NIAGA KARTA MAS KENCANA 20240212416481444
2300013043;KR OTOMATIS LLG-CIMB NIAGA ELANG ANDALAN NUSA EAN-5606 INV: 5222 395693
2300013043;KR OTOMATIS LLG-CIMB NIAGA ELANG ANDALAN NUSA EAN-5611 INV: 5222 400573
2300013043;KR OTOMATIS LLG-CIMB NIAGA ELANG ANDALAN NUSA EAN-5603 INV: 5222 379154
2300013043;KR OTOMATIS LLG-CIMB NIAGA ELANG ANDALAN NUSA EAN-5610 INV: 5222 391395
2300009056;KR OTOMATIS LLG-CIMB NIAGA SYA SUKSES BERSAMA SEL 5222260124 PO 7069 CL KMG
2300000168;KR OTOMATIS LLG-CIMB NIAGA SARI RASA NUSANTAR 2024002594-5222405 276
2300015997;KR OTOMATIS LLG-CIMB NIAGA DEANDI PRIMOSAPUTE Invoice: N7188179 
2300000727;KR OTOMATIS LLG-CIMB NIAGA BAKTIABADI INTIMAK 
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PUJI SURYA INDAH GF 
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA ANUGRAH BERKAT AND 
2300018398;KR OTOMATIS LLG-CIMB NIAGA SUMMARECON AGUNG T PEMBAYARAN KKG
DISTRIBUTOR GREENFIELDS;KR OTOMATIS LLG-CIMB NIAGA PUJI SURYA INDAH GF
2300004640;KR OTOMATIS LLG-CIMB NIAGA SYA JCO DONUT AND COFF 20240212620588393
MODERN TRADE;KR OTOMATIS LLG-CIMB NIAGA SYA FRESH ONE
2300000677;KR OTOMATIS LLG-CIMB NIAGA BOGA CATUR RATA HD GREENFILIEDS AU STASIA
